Symbol,Period,Metric,Value
AAPL,2011-06,Preferred Dividends Income Statement Impact,0
AAPL,2011-06,Net Income Common Stock,7308
AAPL,2011-06,EPS,1.13
AAPL,2011-06,EPS Diluted,1.11
AAPL,2011-06,Weighted Average Shares,6482
AAPL,2011-06,Weighted Average Shares Diluted,6564
AAPL,2011-06,Dividends per Basic Common Share,0
AAPL,2011-06,Gross Margin,0.4173
AAPL,2011-06,EBITDA Margin,0.351
AAPL,2011-06,EBIT Margin,0.3343
AAPL,2011-06,Profit Margin,0.256
AAPL,2011-06,Free Cash Flow Margin,0.3616
AAPL,2011-06,EBITDA,10032
AAPL,2011-06,EBIT,9551
AAPL,2011-06,Consolidated Income,7308
AAPL,2011-03,Revenues,24667
AAPL,2011-03,Revenue Growth,0.8273
AAPL,2011-03,Cost of Revenue,14449
AAPL,2011-03,Gross Profit,10218
AAPL,2011-03,Research and Development Expense,581
AAPL,2011-03,Selling, General and Administrative Expense,1763
AAPL,2011-03,Operating Expenses,2344
AAPL,2011-03,Operating Income,7874
AAPL,2011-03,Interest Expense,0
AAPL,2011-03,Earnings before Tax,7900
AAPL,2011-03,Income Tax Expense,1913
AAPL,2011-03,Net Income to Non-Controlling Interests,0
AAPL,2011-03,Net Income from Discontinued Operations,0
AAPL,2011-03,Net Income,5987
AAPL,2011-03,Preferred Dividends Income Statement Impact,0
AAPL,2011-03,Net Income Common Stock,5987
AAPL,2011-03,EPS,0.93
AAPL,2011-03,EPS Diluted,0.91
AAPL,2011-03,Weighted Average Shares,6462
AAPL,2011-03,Weighted Average Shares Diluted,6551
AAPL,2011-03,Dividends per Basic Common Share,0
AAPL,2011-03,Gross Margin,0.4142
AAPL,2011-03,EBITDA Margin,0.338
AAPL,2011-03,EBIT Margin,0.3203
AAPL,2011-03,Profit Margin,0.243
AAPL,2011-03,Free Cash Flow Margin,0.2268
AAPL,2011-03,EBITDA,8334
AAPL,2011-03,EBIT,7900
AAPL,2011-03,Consolidated Income,5987
AAPL,2010-12,Revenues,26741
AAPL,2010-12,Revenue Growth,0.7051
AAPL,2010-12,Cost of Revenue,16443
AAPL,2010-12,Gross Profit,10298
AAPL,2010-12,Research and Development Expense,575
AAPL,2010-12,Selling, General and Administrative Expense,1896
AAPL,2010-12,Operating Expenses,2471
AAPL,2010-12,Operating Income,7827
AAPL,2010-12,Interest Expense,0
AAPL,2010-12,Earnings before Tax,7963
AAPL,2010-12,Income Tax Expense,1959
AAPL,2010-12,Net Income to Non-Controlling Interests,0
AAPL,2010-12,Net Income from Discontinued Operations,0
AAPL,2010-12,Net Income,6004
AAPL,2010-12,Preferred Dividends Income Statement Impact,0
AAPL,2010-12,Net Income Common Stock,6004
AAPL,2010-12,EPS,0.93
AAPL,2010-12,EPS Diluted,0.92
AAPL,2010-12,Weighted Average Shares,6435
AAPL,2010-12,Weighted Average Shares Diluted,6532
AAPL,2010-12,Dividends per Basic Common Share,0
AAPL,2010-12,Gross Margin,0.3851
AAPL,2010-12,EBITDA Margin,0.311
AAPL,2010-12,EBIT Margin,0.2978
AAPL,2010-12,Profit Margin,0.225
AAPL,2010-12,Free Cash Flow Margin,0.3201
AAPL,2010-12,EBITDA,8319
AAPL,2010-12,EBIT,7963
AAPL,2010-12,Consolidated Income,6004
AAPL,2010-09,Revenues,20343
AAPL,2010-09,Revenue Growth,0.6665
AAPL,2010-09,Cost of Revenue,12831
AAPL,2010-09,Gross Profit,7512
AAPL,2010-09,Research and Development Expense,494
AAPL,2010-09,Selling, General and Administrative Expense,1571
AAPL,2010-09,Operating Expenses,2065
AAPL,2010-09,Operating Income,5447
AAPL,2010-09,Interest Expense,0
AAPL,2010-09,Earnings before Tax,5461
AAPL,2010-09,Income Tax Expense,1153
AAPL,2010-09,Net Income to Non-Controlling Interests,0
AAPL,2010-09,Net Income from Discontinued Operations,0
AAPL,2010-09,Net Income,4308
AAPL,2010-09,Preferred Dividends Income Statement Impact,0
AAPL,2010-09,Net Income Common Stock,4308
AAPL,2010-09,EPS,0.67
AAPL,2010-09,EPS Diluted,0.66
AAPL,2010-09,Weighted Average Shares,6401
AAPL,2010-09,Weighted Average Shares Diluted,6501
AAPL,2010-09,Dividends per Basic Common Share,0
AAPL,2010-09,Gross Margin,0.3693
AAPL,2010-09,EBITDA Margin,0.285
AAPL,2010-09,EBIT Margin,0.2684
AAPL,2010-09,Profit Margin,0.212
AAPL,2010-09,Free Cash Flow Margin,0.242
AAPL,2010-09,EBITDA,5790
AAPL,2010-09,EBIT,5461
AAPL,2010-09,Consolidated Income,4308
AAPL,2010-06,Revenues,15700
AAPL,2010-06,Revenue Growth,0.6129
AAPL,2010-06,Cost of Revenue,9564
AAPL,2010-06,Gross Profit,6136
AAPL,2010-06,Research and Development Expense,464
AAPL,2010-06,Selling, General and Administrative Expense,1438
AAPL,2010-06,Operating Expenses,1902
AAPL,2010-06,Operating Income,4234
AAPL,2010-06,Interest Expense,0
AAPL,2010-06,Earnings before Tax,4292
AAPL,2010-06,Income Tax Expense,1039
AAPL,2010-06,Net Income to Non-Controlling Interests,0
AAPL,2010-06,Net Income from Discontinued Operations,0
AAPL,2010-06,Net Income,3253
AAPL,2010-06,Preferred Dividends Income Statement Impact,0
AAPL,2010-06,Net Income Common Stock,3253
AAPL,2010-06,EPS,0.51
AAPL,2010-06,EPS Diluted,0.5
AAPL,2010-06,Weighted Average Shares,6385
AAPL,2010-06,Weighted Average Shares Diluted,6491
AAPL,2010-06,Dividends per Basic Common Share,0
AAPL,2010-06,Gross Margin,0.3908
AAPL,2010-06,EBITDA Margin,0.291
AAPL,2010-06,EBIT Margin,0.2734
AAPL,2010-06,Profit Margin,0.207
AAPL,2010-06,Free Cash Flow Margin,0.2679
AAPL,2010-06,EBITDA,4565
AAPL,2010-06,EBIT,4292
AAPL,2010-06,Consolidated Income,3253
AAPL,2010-03,Revenues,13499
AAPL,2010-03,Revenue Growth,0.486
AAPL,2010-03,Cost of Revenue,7874
AAPL,2010-03,Gross Profit,5625
AAPL,2010-03,Research and Development Expense,426
AAPL,2010-03,Selling, General and Administrative Expense,1220
AAPL,2010-03,Operating Expenses,1646
AAPL,2010-03,Operating Income,3979
AAPL,2010-03,Interest Expense,0
AAPL,2010-03,Earnings before Tax,4029
AAPL,2010-03,Income Tax Expense,955
AAPL,2010-03,Net Income to Non-Controlling Interests,0
AAPL,2010-03,Net Income from Discontinued Operations,0
AAPL,2010-03,Net Income,3074
AAPL,2010-03,Preferred Dividends Income Statement Impact,0
AAPL,2010-03,Net Income Common Stock,3074
AAPL,2010-03,EPS,0.48
AAPL,2010-03,EPS Diluted,0.48
AAPL,2010-03,Weighted Average Shares,6352
AAPL,2010-03,Weighted Average Shares Diluted,6460
AAPL,2010-03,Dividends per Basic Common Share,0
AAPL,2010-03,Gross Margin,0.4167
AAPL,2010-03,EBITDA Margin,0.314
AAPL,2010-03,EBIT Margin,0.2985
AAPL,2010-03,Profit Margin,0.228
AAPL,2010-03,Free Cash Flow Margin,0.1523
AAPL,2010-03,EBITDA,4245
AAPL,2010-03,EBIT,4029
AAPL,2010-03,Consolidated Income,3074
AAPL,2009-12,Revenues,15683
AAPL,2009-12,Revenue Growth,0.3201
AAPL,2009-12,Cost of Revenue,9272
AAPL,2009-12,Gross Profit,6411
AAPL,2009-12,Research and Development Expense,398
AAPL,2009-12,Selling, General and Administrative Expense,1288
AAPL,2009-12,Operating Expenses,1686
AAPL,2009-12,Operating Income,4725
AAPL,2009-12,Interest Expense,0
AAPL,2009-12,Earnings before Tax,4758
AAPL,2009-12,Income Tax Expense,1380
AAPL,2009-12,Net Income to Non-Controlling Interests,0
AAPL,2009-12,Net Income from Discontinued Operations,0
AAPL,2009-12,Net Income,3378
AAPL,2009-12,Preferred Dividends Income Statement Impact,0
AAPL,2009-12,Net Income Common Stock,3378
AAPL,2009-12,EPS,0.53
AAPL,2009-12,EPS Diluted,0.52
AAPL,2009-12,Weighted Average Shares,6324
AAPL,2009-12,Weighted Average Shares Diluted,6438
AAPL,2009-12,Dividends per Basic Common Share,0
AAPL,2009-12,Gross Margin,0.4088
AAPL,2009-12,EBITDA Margin,0.317
AAPL,2009-12,EBIT Margin,0.3034
AAPL,2009-12,Profit Margin,0.215
AAPL,2009-12,Free Cash Flow Margin,0.3446
AAPL,2009-12,EBITDA,4967
AAPL,2009-12,EBIT,4758
AAPL,2009-12,Consolidated Income,3378
AAPL,2009-09,Revenues,12207
AAPL,2009-09,Revenue Growth,-0.0542
AAPL,2009-09,Cost of Revenue,7102
AAPL,2009-09,Gross Profit,5105
AAPL,2009-09,Research and Development Expense,358
AAPL,2009-09,Selling, General and Administrative Expense,1063
AAPL,2009-09,Operating Expenses,1421
AAPL,2009-09,Operating Income,3684
AAPL,2009-09,Interest Expense,0
AAPL,2009-09,Earnings before Tax,3729
AAPL,2009-09,Income Tax Expense,1197
AAPL,2009-09,Net Income to Non-Controlling Interests,0
AAPL,2009-09,Net Income from Discontinued Operations,0
AAPL,2009-09,Net Income,2532
AAPL,2009-09,Preferred Dividends Income Statement Impact,0
AAPL,2009-09,Net Income Common Stock,2532
AAPL,2009-09,EPS,0.4
AAPL,2009-09,EPS Diluted,0.4
AAPL,2009-09,Weighted Average Shares,6286
AAPL,2009-09,Weighted Average Shares Diluted,6400
AAPL,2009-09,Dividends per Basic Common Share,0
AAPL,2009-09,Gross Margin,0.4182
AAPL,2009-09,EBITDA Margin,0.322
AAPL,2009-09,EBIT Margin,0.3055
AAPL,2009-09,Profit Margin,0.207
AAPL,2009-09,Free Cash Flow Margin,0.2172
AAPL,2009-09,EBITDA,3932
AAPL,2009-09,EBIT,3729
AAPL,2009-09,Consolidated Income,2532
AAPL,2009-06,Revenues,9734
AAPL,2009-06,Revenue Growth,0.3041
AAPL,2009-06,Cost of Revenue,5751
AAPL,2009-06,Gross Profit,3983
AAPL,2009-06,Research and Development Expense,341
AAPL,2009-06,Selling, General and Administrative Expense,1010
AAPL,2009-06,Operating Expenses,1351
AAPL,2009-06,Operating Income,2632
AAPL,2009-06,Interest Expense,0
AAPL,2009-06,Earnings before Tax,2692
AAPL,2009-06,Income Tax Expense,864
AAPL,2009-06,Net Income to Non-Controlling Interests,0
AAPL,2009-06,Net Income from Discontinued Operations,0
AAPL,2009-06,Net Income,1828
AAPL,2009-06,Preferred Dividends Income Statement Impact,0
AAPL,2009-06,Net Income Common Stock,1828
AAPL,2009-06,EPS,0.29
AAPL,2009-06,EPS Diluted,0.29
AAPL,2009-06,Weighted Average Shares,6255
AAPL,2009-06,Weighted Average Shares Diluted,6364
AAPL,2009-06,Dividends per Basic Common Share,0
AAPL,2009-06,Gross Margin,0.4092
AAPL,2009-06,EBITDA Margin,0.295
AAPL,2009-06,EBIT Margin,0.2766
AAPL,2009-06,Profit Margin,0.188
AAPL,2009-06,Free Cash Flow Margin,0.2079
AAPL,2009-06,EBITDA,2874
AAPL,2009-06,EBIT,2692
AAPL,2009-06,Consolidated Income,1828
AAPL,2009-03,Revenues,9084
AAPL,2009-03,Revenue Growth,0.2093
AAPL,2009-03,Cost of Revenue,5457
AAPL,2009-03,Gross Profit,3627
AAPL,2009-03,Research and Development Expense,319
AAPL,2009-03,Selling, General and Administrative Expense,985
AAPL,2009-03,Operating Expenses,1304
AAPL,2009-03,Operating Income,2323
AAPL,2009-03,Interest Expense,0
AAPL,2009-03,Earnings before Tax,2386
AAPL,2009-03,Income Tax Expense,766
AAPL,2009-03,Net Income to Non-Controlling Interests,0
AAPL,2009-03,Net Income from Discontinued Operations,0
AAPL,2009-03,Net Income,1620
AAPL,2009-03,Preferred Dividends Income Statement Impact,0
AAPL,2009-03,Net Income Common Stock,1620
AAPL,2009-03,EPS,0.26
AAPL,2009-03,EPS Diluted,0.26
AAPL,2009-03,Weighted Average Shares,6238
AAPL,2009-03,Weighted Average Shares Diluted,6320
AAPL,2009-03,Dividends per Basic Common Share,0
AAPL,2009-03,Gross Margin,0.3993
AAPL,2009-03,EBITDA Margin,0.283
AAPL,2009-03,EBIT Margin,0.2627
AAPL,2009-03,Profit Margin,0.178
AAPL,2009-03,Free Cash Flow Margin,0.0816
AAPL,2009-03,EBITDA,2567
AAPL,2009-03,EBIT,2386
AAPL,2009-03,Consolidated Income,1620
AAPL,2008-12,Revenues,11880
AAPL,2008-12,Revenue Growth,0.2365
AAPL,2008-12,Cost of Revenue,7373
AAPL,2008-12,Gross Profit,4507
AAPL,2008-12,Research and Development Expense,315
AAPL,2008-12,Selling, General and Administrative Expense,1091
AAPL,2008-12,Operating Expenses,1406
AAPL,2008-12,Operating Income,3101
AAPL,2008-12,Interest Expense,0
AAPL,2008-12,Earnings before Tax,3259
AAPL,2008-12,Income Tax Expense,1004
AAPL,2008-12,Net Income to Non-Controlling Interests,0
AAPL,2008-12,Net Income from Discontinued Operations,0
AAPL,2008-12,Net Income,2255
AAPL,2008-12,Preferred Dividends Income Statement Impact,0
AAPL,2008-12,Net Income Common Stock,2255
AAPL,2008-12,EPS,0.36
AAPL,2008-12,EPS Diluted,0.36
AAPL,2008-12,Weighted Average Shares,6223
AAPL,2008-12,Weighted Average Shares Diluted,6310
AAPL,2008-12,Dividends per Basic Common Share,0
AAPL,2008-12,Gross Margin,0.3794
AAPL,2008-12,EBITDA Margin,0.288
AAPL,2008-12,EBIT Margin,0.2743
AAPL,2008-12,Profit Margin,0.19
AAPL,2008-12,Free Cash Flow Margin,0.3029
AAPL,2008-12,EBITDA,3427
AAPL,2008-12,EBIT,3259
AAPL,2008-12,Consolidated Income,2255
AAPL,2008-09,Revenues,12907
AAPL,2008-09,Revenue Growth,0.9012
AAPL,2008-09,Cost of Revenue,8116
AAPL,2008-09,Gross Profit,4791
AAPL,2008-09,Research and Development Expense,298
AAPL,2008-09,Selling, General and Administrative Expense,999
AAPL,2008-09,Operating Expenses,1297
AAPL,2008-09,Operating Income,3494
AAPL,2008-09,Interest Expense,0
AAPL,2008-09,Earnings before Tax,3634
AAPL,2008-09,Income Tax Expense,1213
AAPL,2008-09,Net Income to Non-Controlling Interests,0
AAPL,2008-09,Net Income from Discontinued Operations,0
AAPL,2008-09,Net Income,2421
AAPL,2008-09,Preferred Dividends Income Statement Impact,0
AAPL,2008-09,Net Income Common Stock,2421
AAPL,2008-09,EPS,0.39
AAPL,2008-09,EPS Diluted,0.38
AAPL,2008-09,Weighted Average Shares,6209
AAPL,2008-09,Weighted Average Shares Diluted,6338
AAPL,2008-09,Dividends per Basic Common Share,0
AAPL,2008-09,Gross Margin,0.3712
AAPL,2008-09,EBITDA Margin,0.294
AAPL,2008-09,EBIT Margin,0.2816
AAPL,2008-09,Profit Margin,0.188
AAPL,2008-09,Free Cash Flow Margin,0.3015
AAPL,2008-09,EBITDA,3791
AAPL,2008-09,EBIT,3634
AAPL,2008-09,Consolidated Income,2421
AAPL,2008-06,Revenues,7464
AAPL,2008-06,Revenue Growth,0.3797
AAPL,2008-06,Cost of Revenue,4864
AAPL,2008-06,Gross Profit,2600
AAPL,2008-06,Research and Development Expense,292
AAPL,2008-06,Selling, General and Administrative Expense,916
AAPL,2008-06,Operating Expenses,1208
AAPL,2008-06,Operating Income,1392
AAPL,2008-06,Interest Expense,0
AAPL,2008-06,Earnings before Tax,1510
AAPL,2008-06,Income Tax Expense,438
AAPL,2008-06,Net Income to Non-Controlling Interests,0
AAPL,2008-06,Net Income from Discontinued Operations,0
AAPL,2008-06,Net Income,1072
AAPL,2008-06,Preferred Dividends Income Statement Impact,0
AAPL,2008-06,Net Income Common Stock,1072
AAPL,2008-06,EPS,0.17
AAPL,2008-06,EPS Diluted,0.17
AAPL,2008-06,Weighted Average Shares,6186
AAPL,2008-06,Weighted Average Shares Diluted,6322
AAPL,2008-06,Dividends per Basic Common Share,0
AAPL,2008-06,Gross Margin,0.3483
AAPL,2008-06,EBITDA Margin,0.218
AAPL,2008-06,EBIT Margin,0.2023
AAPL,2008-06,Profit Margin,0.144
AAPL,2008-06,Free Cash Flow Margin,0.1363
AAPL,2008-06,EBITDA,1627
AAPL,2008-06,EBIT,1510
AAPL,2008-06,Consolidated Income,1072
AAPL,2008-03,Revenues,7512
AAPL,2008-03,Revenue Growth,0.4271
AAPL,2008-03,Cost of Revenue,5038
AAPL,2008-03,Gross Profit,2474
AAPL,2008-03,Research and Development Expense,273
AAPL,2008-03,Selling, General and Administrative Expense,886
AAPL,2008-03,Operating Expenses,1159
AAPL,2008-03,Operating Income,1315
AAPL,2008-03,Interest Expense,0
AAPL,2008-03,Earnings before Tax,1477
AAPL,2008-03,Income Tax Expense,432
AAPL,2008-03,Net Income to Non-Controlling Interests,0
AAPL,2008-03,Net Income from Discontinued Operations,0
AAPL,2008-03,Net Income,1045
AAPL,2008-03,Preferred Dividends Income Statement Impact,0
AAPL,2008-03,Net Income Common Stock,1045
AAPL,2008-03,EPS,0.17
AAPL,2008-03,EPS Diluted,0.17
AAPL,2008-03,Weighted Average Shares,6156
AAPL,2008-03,Weighted Average Shares Diluted,6295
AAPL,2008-03,Dividends per Basic Common Share,0
AAPL,2008-03,Gross Margin,0.3293
AAPL,2008-03,EBITDA Margin,0.212
AAPL,2008-03,EBIT Margin,0.1966
AAPL,2008-03,Profit Margin,0.139
AAPL,2008-03,Free Cash Flow Margin,0.1375
AAPL,2008-03,EBITDA,1593
AAPL,2008-03,EBIT,1477
AAPL,2008-03,Consolidated Income,1045
AAPL,2007-12,Revenues,9608
AAPL,2007-12,Revenue Growth,0.3504
AAPL,2007-12,Cost of Revenue,6276
AAPL,2007-12,Gross Profit,3332
AAPL,2007-12,Research and Development Expense,246
AAPL,2007-12,Selling, General and Administrative Expense,960
AAPL,2007-12,Operating Expenses,1206
AAPL,2007-12,Operating Income,2126
AAPL,2007-12,Interest Expense,0
AAPL,2007-12,Earnings before Tax,2326
AAPL,2007-12,Income Tax Expense,745
AAPL,2007-12,Net Income to Non-Controlling Interests,0
AAPL,2007-12,Net Income from Discontinued Operations,0
AAPL,2007-12,Net Income,1581
AAPL,2007-12,Preferred Dividends Income Statement Impact,0
AAPL,2007-12,Net Income Common Stock,1581
AAPL,2007-12,EPS,0.26
AAPL,2007-12,EPS Diluted,0.25
AAPL,2007-12,Weighted Average Shares,6131
AAPL,2007-12,Weighted Average Shares Diluted,6300
AAPL,2007-12,Dividends per Basic Common Share,0
AAPL,2007-12,Gross Margin,0.3468
AAPL,2007-12,EBITDA Margin,0.253
AAPL,2007-12,EBIT Margin,0.2421
AAPL,2007-12,Profit Margin,0.165
AAPL,2007-12,Free Cash Flow Margin,0.2668
AAPL,2007-12,EBITDA,2432
AAPL,2007-12,EBIT,2326
AAPL,2007-12,Consolidated Income,1581
